"","ID1","ID2","kin","k0","k2","nsnp"
"3726","NA19161","NA19223",-0.0132884004541887,1.08313956796426,0.029985966147508,2767032
"3727","NA19161","NA19238",-0.00485021057492117,1.02236985893989,0.00296901664020751,2686351
"3728","NA19161","NA19239",-0.00275137127518501,1.04321098044389,0.0322054953431489,2659849
"3729","NA19161","NA19240",-0.00322162295759241,1.0142666198513,0.00138012802092912,2691688
"3730","NA19171","NA19172",-0.00393162807118018,1.01612068887466,0.000394176589940901,2674386
"3731","NA19171","NA19173",0.23357961193739,0.170399802815379,0.0327135466999838,2723673
"3732","NA19171","NA19192",-0.00935456223592343,1.06645186506501,0.0290336161213129,2710469
"3733","NA19171","NA19193",-0.0083890358335493,1.03609543837784,0.00253929504364457,2667909
"3734","NA19171","NA19194",-0.0110201948048965,1.07401193892043,0.0299311597008477,2707335
"3735","NA19171","NA19200",0.0014297434807231,1.026981720627,0.0327006945498929,2694704
"3736","NA19171","NA19201",0.00435558632765002,0.979361449953964,-0.00321620473543601,2535394
"3737","NA19171","NA19202",0.00177796623359616,0.994562586811061,0.00167445174544545,2642919
"3738","NA19171","NA19203",-0.0176349934997885,1.10031535474739,0.0297753807482378,2725783
"3739","NA19171","NA19204",-0.0246850153797402,1.10479798725193,0.00605792573296862,2646824
"3740","NA19171","NA19205",-0.0297658542740665,1.15356646950461,0.0345030524083395,2728873
"3741","NA19171","NA19206",-0.0108447293770875,1.04672197361515,0.00334305610680233,2723068
"3742","NA19171","NA19207",-0.0151505187711607,1.09011601180262,0.0295139367179815,2700384
"3743","NA19171","NA19208",-0.0174617840120267,1.10271573408456,0.0328685980364525,2723956
"3744","NA19171","NA19209",-0.0162042879941002,1.06026733159008,-0.00454982038632331,2691521
"3745","NA19171","NA19210",-0.0145810480898667,1.0901363812885,0.0318121889290283,2739217
"3746","NA19171","NA19211",-0.0218338247136123,1.11984242384712,0.0325071249926701,2729074
"3747","NA19171","NA19221",-0.0112048465284678,1.04941242275332,0.00459303663945319,2708123
"3748","NA19171","NA19222",-0.0060645033225606,1.02803778630006,0.00377977300982236,2665184
"3749","NA19171","NA19223",-0.0101746835417064,1.07750789155719,0.0368091573903673,2716831
"3750","NA19171","NA19238",-0.0294558332629419,1.11845565334624,0.000632320294469329,2698974
"3751","NA19171","NA19239",-0.0150285933556091,1.09599877237707,0.0358843989546343,2644816
"3752","NA19171","NA19240",-0.0312104974604175,1.1316256393672,0.00678364952552827,2684320
"3753","NA19172","NA19173",0.252883561079466,0.011121226739744,0.00798842257778596,2762427
"3754","NA19172","NA19192",-0.00827261193044368,1.03202011554241,-0.00107033217936892,2791709
"3755","NA19172","NA19193",-0.00796376477307622,1.0324464427754,0.000591383683094089,2745113
"3756","NA19172","NA19194",-0.0155721663416398,1.0635710790045,0.00128241363794502,2793811
"3757","NA19172","NA19200",-0.00671926195463438,1.0295959208564,0.00271887303786272,2803859
"3758","NA19172","NA19201",-0.0128601833605918,1.04975697876506,-0.00168375467731119,2636938
"3759","NA19172","NA19202",-0.0154172625790611,1.06309185713617,0.00142280681992541,2751165
"3760","NA19172","NA19203",-0.00766000723809382,1.03332606365644,0.00268603470406572,2743948
"3761","NA19172","NA19204",-0.00453084267646979,1.01690736433541,-0.00121600637047369,2581569
"3762","NA19172","NA19205",-0.0066404909557886,1.02406865538886,-0.00249330843429027,2676431
"3763","NA19172","NA19206",-0.00454358262954936,1.017804467631,-0.0003698628871967,2798047
"3764","NA19172","NA19207",-0.007672573895997,1.03042485658174,-0.000265439002246924,2701269
"3765","NA19172","NA19208",-0.0079966689319401,1.03326289275012,0.00127621702235628,2759805
"3766","NA19172","NA19209",-0.00986045494269868,1.04693178220657,0.00748996243577112,2701123
"3767","NA19172","NA19210",-0.00780732652657352,1.0300482020392,-0.00118110406708911,2743280
"3768","NA19172","NA19211",-0.011268705263972,1.04370582289253,-0.00136899816336211,2729642
"3769","NA19172","NA19221",-0.010235521584667,1.04087140753058,-7.0678808084533e-05,2778113
"3770","NA19172","NA19222",-0.00694777530484117,1.03101381215874,0.00322271093937291,2774850
"3771","NA19172","NA19223",-0.00842380691964717,1.03502162803694,0.00132640035835155,2734619
"3772","NA19172","NA19238",-0.00975735269646779,1.04044227306553,0.00141286227965887,2659981
"3773","NA19172","NA19239",-0.00743578267007433,1.03002890101688,0.000285770336586463,2643225
"3774","NA19172","NA19240",-0.00935734598685063,1.04106223309915,0.00363284915175001,2670279
"3775","NA19173","NA19192",-0.0106203300233718,1.07436445033535,0.0318831302418606,2792532
"3776","NA19173","NA19193",-0.0134846306989982,1.05158955256329,-0.00234897023270405,2743376
"3777","NA19173","NA19194",-0.0184314634850193,1.10445362574139,0.0307277718013123,2793011
"3778","NA19173","NA19200",-0.00463730503493322,1.04372068918214,0.0251714690424093,2777961
"3779","NA19173","NA19201",-0.00434236151073868,1.02105998884788,0.0036905428049209,2615918
"3780","NA19173","NA19202",-0.00912198795135327,1.03485889171657,-0.0016290600888453,2726616
"3781","NA19173","NA19203",-0.0183635603938391,1.10198899653999,0.0285347549646333,2777263
"3782","NA19173","NA19204",-0.020430294073441,1.08104627401687,-0.000674902276890853,2626775
"3783","NA19173","NA19205",-0.0246298010854322,1.1293574257584,0.0308382214166704,2723882
"3784","NA19173","NA19206",-0.0105350281180836,1.04249709932628,0.000356986853943287,2808138
"3785","NA19173","NA19207",-0.0126272986905732,1.08290295209768,0.0323937573353834,2737431
"3786","NA19173","NA19208",-0.0123669759260385,1.08174166543253,0.0322737617283748,2798221
"3787","NA19173","NA19209",-0.0134472290607884,1.05617300627717,0.00238409003402108,2730944
"3788","NA19173","NA19210",-0.0135990115375271,1.09039505824052,0.0359990120904111,2787688
"3789","NA19173","NA19211",-0.01702439962921,1.09691297314509,0.0288153746282515,2774427
"3790","NA19173","NA19221",-0.015201278278404,1.06295725256844,0.00215213945482506,2786571
"3791","NA19173","NA19222",-0.00841333485612228,1.03727209544613,0.00361875602164195,2750195
"3792","NA19173","NA19223",-0.0146971843838274,1.09089712143736,0.0321083839020527,2773024
"3793","NA19173","NA19238",-0.0233053483312915,1.10026852712623,0.00704713380105927,2704960
"3794","NA19173","NA19239",-0.0156780584004571,1.09374645217849,0.0310342185766567,2675115
"3795","NA19173","NA19240",-0.0250084280343212,1.10133331096698,0.00129959882969851,2708122
"3796","NA19192","NA19193",-0.00790938484289031,1.03033006416966,-0.00130747520189845,2750716
"3797","NA19192","NA19194",0.233371939011311,0.174975370233974,0.0313621637464142,2806688
"3798","NA19192","NA19200",-0.0104022407320852,1.07069722811221,0.0290882651838654,2806994
"3799","NA19192","NA19201",-0.0139680340483193,1.05615127252051,0.000279136327233081,2634738
"3800","NA19192","NA19202",-0.0157767994886506,1.06462241418219,0.00151521622758331,2749450
"3801","NA19192","NA19203",-0.0109426773458432,1.07829865013894,0.0345279407555654,2772091
"3802","NA19192","NA19204",-0.00586498133182608,1.02834689284711,0.00488696751980842,2616550
"3803","NA19192","NA19205",-0.00907504432141311,1.06834690600495,0.0320467287192972,2710727
"3804","NA19192","NA19206",-0.00854227270875558,1.03777853098621,0.00360944015118391,2821928
"3805","NA19192","NA19207",-0.00736335979402445,1.06252447615145,0.0330710369753472,2741162
"3806","NA19192","NA19208",-0.0112846172033101,1.07918734572748,0.0340488769142404,2798961
"3807","NA19192","NA19209",-0.0115235731475775,1.04866162688663,0.00256733429632009,2740448
"3808","NA19192","NA19210",-0.00904419647179699,1.07059817581354,0.034421389926357,2775382
"3809","NA19192","NA19211",-0.0144532033159172,1.08834437797195,0.0305315647082838,2769198
"3810","NA19192","NA19221",-0.0109619249758663,1.05178542408868,0.00793772418521473,2793738
"3811","NA19192","NA19222",-0.0090155170287138,1.03993527798822,0.00387320987336864,2773705
"3812","NA19192","NA19223",-0.00354942626583282,1.04936143409346,0.035163729030132,2764217
"3813","NA19192","NA19238",-0.00986610399663407,1.03832079496754,-0.00114362101899707,2700425
"3814","NA19192","NA19239",-0.0148899000299645,1.09236817665353,0.0328085765336754,2683390
"3815","NA19192","NA19240",-0.0175203893337416,1.07191257464625,0.00183101731128672,2709271
"3816","NA19193","NA19194",0.244191907759021,0.0105025136794354,-0.00808617461963825,2780539
"3817","NA19193","NA19200",-0.0126325745236301,1.05182860777503,0.00129830968051339,2761154
"3818","NA19193","NA19201",-0.0223443267356696,1.09303802357351,0.0036607166308293,2650527
"3819","NA19193","NA19202",-0.0221873552347008,1.09168744069772,0.0029380197589178,2750978
"3820","NA19193","NA19203",-0.00927054298127024,1.03270761777626,-0.00437455414882324,2754357
"3821","NA19193","NA19204",-0.00352788136263982,1.0207310986824,0.00661957323184168,2575577
"3822","NA19193","NA19205",-0.00928382811681034,1.03850972912485,0.00137441665761341,2676647
"3823","NA19193","NA19206",-0.00833434975629342,1.0344569336194,0.00111953459422996,2777525
